date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:26:24	40306/40306	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2014%20Mar%202024%2003:19:53%20GMT	https://kitpro.site/tutturu/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.20.1	D:/New%20folder/kavi/kitpro.site/tutturu/wp-content/plugins/elementor/assets/js/frontend.min78fb.js	(from https://kitpro.site/tutturu/)
22:26:25	4640/4640	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2014%20Mar%202024%2003:23:19%20GMT	https://kitpro.site/tutturu/wp-content/plugins/jeg-elementor-kit/assets/js/elements/sticky-element.js?ver=2.6.3	D:/New%20folder/kavi/kitpro.site/tutturu/wp-content/plugins/jeg-elementor-kit/assets/js/elements/sticky-element6fca.js	(from https://kitpro.site/tutturu/)
22:26:25	0/0	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Apr%202024%2016:56:24%20GMT	https://kitpro.site/tutturu/?jkit-ajax-request=jkit_elements	D:/New%20folder/kavi/kitpro.site/tutturu/indexe2f2.html	(from https://kitpro.site/tutturu/)
22:26:25	15073/15073	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2014%20Mar%202024%2003:19:54%20GMT	https://kitpro.site/tutturu/wp-content/plugins/elementor/assets/lib/font-awesome/js/v4-shims.min.js?ver=3.20.1	D:/New%20folder/kavi/kitpro.site/tutturu/wp-content/plugins/elementor/assets/lib/font-awesome/js/v4-shims.min78fb.js	(from https://kitpro.site/tutturu/)
22:26:25	27750/27750	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2021%20Sep%202023%2002:15:45%20GMT	https://kitpro.site/tutturu/wp-content/plugins/header-footer-elementor/inc/js/frontend.js?ver=1.6.16	D:/New%20folder/kavi/kitpro.site/tutturu/wp-content/plugins/header-footer-elementor/inc/js/frontend88a1.js	(from https://kitpro.site/tutturu/)
22:26:26	1801/1801	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2014%20Mar%202024%2003:19:54%20GMT	https://kitpro.site/tutturu/wp-content/plugins/elementor/assets/lib/jquery-numerator/jquery-numerator.min.js?ver=0.2.1	D:/New%20folder/kavi/kitpro.site/tutturu/wp-content/plugins/elementor/assets/lib/jquery-numerator/jquery-numerator.min3958.js	(from https://kitpro.site/tutturu/)
22:26:26	1264/1264	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2021%20Sep%202023%2002:16:45%20GMT	https://kitpro.site/tutturu/wp-content/plugins/metform/public/assets/js/htm.js?ver=3.5.0	D:/New%20folder/kavi/kitpro.site/tutturu/wp-content/plugins/metform/public/assets/js/htm3b71.js	(from https://kitpro.site/tutturu/)
22:26:27	8171/8171	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2026%20Sep%202023%2006:37:03%20GMT	https://kitpro.site/tutturu/wp-includes/js/dist/vendor/wp-polyfill-inert.min.js?ver=3.1.2	D:/New%20folder/kavi/kitpro.site/tutturu/wp-includes/js/dist/vendor/wp-polyfill-inert.min0226.js	(from https://kitpro.site/tutturu/)
22:26:27	6625/6625	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2004%20Dec%202023%2002:32:29%20GMT	https://kitpro.site/tutturu/wp-includes/js/dist/vendor/regenerator-runtime.min.js?ver=0.14.0	D:/New%20folder/kavi/kitpro.site/tutturu/wp-includes/js/dist/vendor/regenerator-runtime.min6c85.js	(from https://kitpro.site/tutturu/)
22:26:28	10609/10609	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2026%20Sep%202023%2006:37:02%20GMT	https://kitpro.site/tutturu/wp-includes/js/dist/vendor/react.min.js?ver=18.2.0	D:/New%20folder/kavi/kitpro.site/tutturu/wp-includes/js/dist/vendor/react.min7a3b.js	(from https://kitpro.site/tutturu/)
22:26:28	115127/115127	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2004%20Dec%202023%2002:32:29%20GMT	https://kitpro.site/tutturu/wp-includes/js/dist/vendor/wp-polyfill.min.js?ver=3.15.0	D:/New%20folder/kavi/kitpro.site/tutturu/wp-includes/js/dist/vendor/wp-polyfill.min2c7c.js	(from https://kitpro.site/tutturu/)
22:26:28	1139/1139	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2026%20Sep%202023%2006:37:03%20GMT	https://kitpro.site/tutturu/wp-includes/js/dist/escape-html.min.js?ver=03e27a7b6ae14f7afaa6	D:/New%20folder/kavi/kitpro.site/tutturu/wp-includes/js/dist/escape-html.min0311.js	(from https://kitpro.site/tutturu/)
22:26:29	129397/129397	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2026%20Sep%202023%2006:37:03%20GMT	https://kitpro.site/tutturu/wp-includes/js/dist/vendor/react-dom.min.js?ver=18.2.0	D:/New%20folder/kavi/kitpro.site/tutturu/wp-includes/js/dist/vendor/react-dom.min7a3b.js	(from https://kitpro.site/tutturu/)
22:26:29	12649/12649	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2026%20Sep%202023%2006:37:03%20GMT	https://kitpro.site/tutturu/wp-includes/js/dist/element.min.js?ver=ed1c7604880e8b574b40	D:/New%20folder/kavi/kitpro.site/tutturu/wp-includes/js/dist/element.min0eb1.js	(from https://kitpro.site/tutturu/)
22:26:30	681/681	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2014%20Mar%202024%2003:23:06%20GMT	https://kitpro.site/tutturu/wp-content/plugins/elementskit-lite/widgets/init/assets/js/animate-circle.min.js?ver=3.0.6	D:/New%20folder/kavi/kitpro.site/tutturu/wp-content/plugins/elementskit-lite/widgets/init/assets/js/animate-circle.min7c45.js	(from https://kitpro.site/tutturu/)
22:26:30	18593/18593	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2014%20Mar%202024%2003:23:06%20GMT	https://kitpro.site/tutturu/wp-content/plugins/elementskit-lite/widgets/init/assets/js/elementor.js?ver=3.0.6	D:/New%20folder/kavi/kitpro.site/tutturu/wp-content/plugins/elementskit-lite/widgets/init/assets/js/elementor7c45.js	(from https://kitpro.site/tutturu/)
22:26:30	601985/601985	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2021%20Sep%202023%2002:16:45%20GMT	https://kitpro.site/tutturu/wp-content/plugins/metform/public/assets/js/app.js?ver=3.5.0	D:/New%20folder/kavi/kitpro.site/tutturu/wp-content/plugins/metform/public/assets/js/app3b71.js	(from https://kitpro.site/tutturu/)
22:26:31	252292/252292	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2014%20Mar%202024%2003:23:06%20GMT	https://kitpro.site/tutturu/wp-content/plugins/elementskit-lite/widgets/lottie/assets/js/lottie.min.js?ver=3.0.6	D:/New%20folder/kavi/kitpro.site/tutturu/wp-content/plugins/elementskit-lite/widgets/lottie/assets/js/lottie.min7c45.js	(from https://kitpro.site/tutturu/)
22:26:31	1163/1163	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2014%20Mar%202024%2003:23:06%20GMT	https://kitpro.site/tutturu/wp-content/plugins/elementskit-lite/widgets/lottie/assets/js/lottie.init.js?ver=3.0.6	D:/New%20folder/kavi/kitpro.site/tutturu/wp-content/plugins/elementskit-lite/widgets/lottie/assets/js/lottie.init7c45.js	(from https://kitpro.site/tutturu/)
22:26:31	431/431	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2014%20Mar%202024%2003:23:19%20GMT	https://kitpro.site/tutturu/wp-content/plugins/jeg-elementor-kit/assets/img/letter-x.svg	D:/New%20folder/kavi/kitpro.site/tutturu/wp-content/plugins/jeg-elementor-kit/assets/img/letter-x.svg	(from https://kitpro.site/tutturu/wp-content/plugins/jeg-elementor-kit/assets/css/elements/main.css?ver=2.6.3)
22:26:33	218588/218588	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2014%20Mar%202024%2003:19:53%20GMT	https://kitpro.site/tutturu/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.eot?5.29.0	D:/New%20folder/kavi/kitpro.site/tutturu/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons8016.eot	(from https://kitpro.site/tutturu/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.29.0)
22:26:35	118748/118748	---M--	200	added ('OK')	font/woff	date:Thu,%2014%20Mar%202024%2003:19:53%20GMT	https://kitpro.site/tutturu/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff?5.29.0	D:/New%20folder/kavi/kitpro.site/tutturu/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons8016.woff	(from https://kitpro.site/tutturu/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.29.0)
22:26:35	218428/218428	---M--	200	added ('OK')	font/ttf	date:Thu,%2014%20Mar%202024%2003:19:53%20GMT	https://kitpro.site/tutturu/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.ttf?5.29.0	D:/New%20folder/kavi/kitpro.site/tutturu/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons8016.ttf	(from https://kitpro.site/tutturu/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.29.0)
22:26:35	96924/96924	---M--	200	added ('OK')	font/woff2	date:Thu,%2014%20Mar%202024%2003:19:53%20GMT	https://kitpro.site/tutturu/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff2?5.29.0	D:/New%20folder/kavi/kitpro.site/tutturu/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons8016.woff2	(from https://kitpro.site/tutturu/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.29.0)
22:26:37	113020/113020	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Feb%202022%2008:55:31%20GMT	https://kitpro.site/tutturu/wp-content/uploads/sites/69/2022/02/bg1a.png	D:/New%20folder/kavi/kitpro.site/tutturu/wp-content/uploads/sites/69/2022/02/bg1a.png	(from https://kitpro.site/tutturu/wp-content/uploads/sites/69/elementor/css/post-915.css?ver=1705457430)
22:26:37	330200/330200	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2014%20Mar%202024%2003:19:53%20GMT	https://kitpro.site/tutturu/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.svg?5.29.0	D:/New%20folder/kavi/kitpro.site/tutturu/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons8016.svg	(from https://kitpro.site/tutturu/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.29.0)
22:26:38	201/201	---M--	200	added ('OK')	image/png	date:Thu,%2014%20Mar%202024%2003:23:06%20GMT	https://kitpro.site/tutturu/wp-content/plugins/elementskit-lite/widgets/init/assets/img/arrow.png	D:/New%20folder/kavi/kitpro.site/tutturu/wp-content/plugins/elementskit-lite/widgets/init/assets/img/arrow.png	(from https://kitpro.site/tutturu/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=3.0.6)
22:26:38	459244/459244	---M--	200	added ('OK')	font/woff	date:Thu,%2014%20Mar%202024%2003:23:05%20GMT	https://kitpro.site/tutturu/wp-content/plugins/elementskit-lite/modules/elementskit-icon-pack/assets/fonts/elementskit.woff?y24e1e	D:/New%20folder/kavi/kitpro.site/tutturu/wp-content/plugins/elementskit-lite/modules/elementskit-icon-pack/assets/fonts/elementskit97ac.woff	(from https://kitpro.site/tutturu/wp-content/plugins/elementskit-lite/modules/elementskit-icon-pack/assets/css/ekiticons.css?ver=3.0.6)
22:26:38	160/160	---M--	200	added ('OK')	image/png	date:Thu,%2014%20Mar%202024%2003:23:06%20GMT	https://kitpro.site/tutturu/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_asc.png	D:/New%20folder/kavi/kitpro.site/tutturu/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_asc.png	(from https://kitpro.site/tutturu/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=3.0.6)
22:26:39	158/158	---M--	200	added ('OK')	image/png	date:Thu,%2014%20Mar%202024%2003:23:06%20GMT	https://kitpro.site/tutturu/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_desc.png	D:/New%20folder/kavi/kitpro.site/tutturu/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_desc.png	(from https://kitpro.site/tutturu/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=3.0.6)
22:26:39	148/148	---M--	200	added ('OK')	image/png	date:Thu,%2014%20Mar%202024%2003:23:06%20GMT	https://kitpro.site/tutturu/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_asc_disabled.png	D:/New%20folder/kavi/kitpro.site/tutturu/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_asc_disabled.png	(from https://kitpro.site/tutturu/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=3.0.6)
22:26:39	257/257	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2014%20Mar%202024%2003:23:06%20GMT	https://kitpro.site/tutturu/wp-content/plugins/elementskit-lite/widgets/init/assets/img/cross-out.svg	D:/New%20folder/kavi/kitpro.site/tutturu/wp-content/plugins/elementskit-lite/widgets/init/assets/img/cross-out.svg	(from https://kitpro.site/tutturu/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=3.0.6)
22:26:39	112984/112984	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Feb%202022%2008:59:18%20GMT	https://kitpro.site/tutturu/wp-content/uploads/sites/69/2022/02/bg2a.png	D:/New%20folder/kavi/kitpro.site/tutturu/wp-content/uploads/sites/69/2022/02/bg2a.png	(from https://kitpro.site/tutturu/wp-content/uploads/sites/69/elementor/css/post-915.css?ver=1705457430)
22:26:40	203030/203030	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2014%20Mar%202024%2003:19:54%20GMT	https://kitpro.site/tutturu/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	D:/New%20folder/kavi/kitpro.site/tutturu/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	(from https://kitpro.site/tutturu/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
22:26:40	78196/78196	---M--	200	added ('OK')	font/woff2	date:Thu,%2014%20Mar%202024%2003:19:54%20GMT	https://kitpro.site/tutturu/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	D:/New%20folder/kavi/kitpro.site/tutturu/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	(from https://kitpro.site/tutturu/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
22:26:41	203030/203030	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2014%20Mar%202024%2003:19:54%20GMT	https://kitpro.site/tutturu/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot?	D:/New%20folder/kavi/kitpro.site/tutturu/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900d41d.eot	(from https://kitpro.site/tutturu/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
22:26:42	202744/202744	---M--	200	added ('OK')	font/ttf	date:Thu,%2014%20Mar%202024%2003:19:54%20GMT	https://kitpro.site/tutturu/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	D:/New%20folder/kavi/kitpro.site/tutturu/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	(from https://kitpro.site/tutturu/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
22:26:42	918991/918991	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2014%20Mar%202024%2003:19:54%20GMT	https://kitpro.site/tutturu/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	D:/New%20folder/kavi/kitpro.site/tutturu/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	(from https://kitpro.site/tutturu/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
22:26:44	34034/34034	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2014%20Mar%202024%2003:19:54%20GMT	https://kitpro.site/tutturu/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	D:/New%20folder/kavi/kitpro.site/tutturu/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	(from https://kitpro.site/tutturu/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.3)
22:26:44	101652/101652	---M--	200	added ('OK')	font/woff	date:Thu,%2014%20Mar%202024%2003:19:54%20GMT	https://kitpro.site/tutturu/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	D:/New%20folder/kavi/kitpro.site/tutturu/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	(from https://kitpro.site/tutturu/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
22:26:44	34034/34034	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2014%20Mar%202024%2003:19:54%20GMT	https://kitpro.site/tutturu/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot?	D:/New%20folder/kavi/kitpro.site/tutturu/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400d41d.eot	(from https://kitpro.site/tutturu/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.3)
22:26:44	13276/13276	---M--	200	added ('OK')	font/woff2	date:Thu,%2014%20Mar%202024%2003:19:54%20GMT	https://kitpro.site/tutturu/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	D:/New%20folder/kavi/kitpro.site/tutturu/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	(from https://kitpro.site/tutturu/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.3)
22:26:45	16276/16276	---M--	200	added ('OK')	font/woff	date:Thu,%2014%20Mar%202024%2003:19:54%20GMT	https://kitpro.site/tutturu/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	D:/New%20folder/kavi/kitpro.site/tutturu/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	(from https://kitpro.site/tutturu/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.3)
22:26:45	33736/33736	---M--	200	added ('OK')	font/ttf	date:Thu,%2014%20Mar%202024%2003:19:54%20GMT	https://kitpro.site/tutturu/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	D:/New%20folder/kavi/kitpro.site/tutturu/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	(from https://kitpro.site/tutturu/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.3)
22:26:46	144714/144714	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2014%20Mar%202024%2003:19:54%20GMT	https://kitpro.site/tutturu/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	D:/New%20folder/kavi/kitpro.site/tutturu/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	(from https://kitpro.site/tutturu/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.3)
22:26:46	151556/151556	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2014%20Mar%202024%2003:19:54%20GMT	https://kitpro.site/tutturu/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	D:/New%20folder/kavi/kitpro.site/tutturu/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	(from https://kitpro.site/tutturu/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3)
22:26:46	151556/151556	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2014%20Mar%202024%2003:19:54%20GMT	https://kitpro.site/tutturu/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot?	D:/New%20folder/kavi/kitpro.site/tutturu/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400d41d.eot	(from https://kitpro.site/tutturu/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3)
22:26:49	97804/97804	---M--	200	added ('OK')	font/woff	date:Thu,%2014%20Mar%202024%2003:19:54%20GMT	https://kitpro.site/tutturu/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	D:/New%20folder/kavi/kitpro.site/tutturu/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	(from https://kitpro.site/tutturu/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3)
22:26:50	81612/81612	---M--	200	added ('OK')	font/woff2	date:Thu,%2014%20Mar%202024%2003:19:54%20GMT	https://kitpro.site/tutturu/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	D:/New%20folder/kavi/kitpro.site/tutturu/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	(from https://kitpro.site/tutturu/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3)
22:26:50	151368/151368	---M--	200	added ('OK')	font/ttf	date:Thu,%2014%20Mar%202024%2003:19:54%20GMT	https://kitpro.site/tutturu/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	D:/New%20folder/kavi/kitpro.site/tutturu/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	(from https://kitpro.site/tutturu/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3)
22:26:52	96963/96963	---M-Z	200	added ('OK')	text/css	date:Wed,%2017%20Jan%202024%2007:08:07%20GMT	https://kitpro.site/tutturu/wp-content/uploads/sites/69/elementor/css/post-10.css?ver=1705475287	D:/New%20folder/kavi/kitpro.site/tutturu/wp-content/uploads/sites/69/elementor/css/post-10d14d.css	(from https://kitpro.site/tutturu/template-kit/home/)
22:26:52	2222/2222	---M-Z	200	added ('OK')	application/json	date:Thu,%2011%20Apr%202024%2016:56:52%20GMT	https://kitpro.site/tutturu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkitpro.site%2Ftutturu%2Ftemplate-kit%2Fhome%2F	D:/New%20folder/kavi/kitpro.site/tutturu/wp-json/oembed/1.0/embedcb32.json	(from https://kitpro.site/tutturu/template-kit/home/)
22:26:52	749223/749223	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2014%20Mar%202024%2003:19:54%20GMT	https://kitpro.site/tutturu/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	D:/New%20folder/kavi/kitpro.site/tutturu/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	(from https://kitpro.site/tutturu/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3)
22:26:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Apr%202024%2016:56:52%20GMT	https://kitpro.site/tutturu/?p=10	D:/New%20folder/kavi/kitpro.site/tutturu/index64b4.html	(from https://kitpro.site/tutturu/template-kit/home/)
22:26:53	2411/2411	---M-Z	200	added ('OK')	text/xml	date:Thu,%2011%20Apr%202024%2016:56:52%20GMT	https://kitpro.site/tutturu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkitpro.site%2Ftutturu%2Ftemplate-kit%2Fhome%2F&format=xml	D:/New%20folder/kavi/kitpro.site/tutturu/wp-json/oembed/1.0/embedb726	(from https://kitpro.site/tutturu/template-kit/home/)
22:26:54	35631/35631	---M-Z	200	added ('OK')	text/css	date:Wed,%2017%20Jan%202024%2003:48:07%20GMT	https://kitpro.site/tutturu/wp-content/uploads/sites/69/elementor/css/post-378.css?ver=1705463287	D:/New%20folder/kavi/kitpro.site/tutturu/wp-content/uploads/sites/69/elementor/css/post-378ac06.css	(from https://kitpro.site/tutturu/template-kit/about/)
22:26:54	2228/2228	---M-Z	200	added ('OK')	application/json	date:Thu,%2011%20Apr%202024%2016:56:53%20GMT	https://kitpro.site/tutturu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkitpro.site%2Ftutturu%2Ftemplate-kit%2Fabout%2F	D:/New%20folder/kavi/kitpro.site/tutturu/wp-json/oembed/1.0/embedfb66.json	(from https://kitpro.site/tutturu/template-kit/about/)
22:26:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Apr%202024%2016:56:54%20GMT	https://kitpro.site/tutturu/?p=378	D:/New%20folder/kavi/kitpro.site/tutturu/indexe8d3.html	(from https://kitpro.site/tutturu/template-kit/about/)
22:26:54	2417/2417	---M-Z	200	added ('OK')	text/xml	date:Thu,%2011%20Apr%202024%2016:56:54%20GMT	https://kitpro.site/tutturu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkitpro.site%2Ftutturu%2Ftemplate-kit%2Fabout%2F&format=xml	D:/New%20folder/kavi/kitpro.site/tutturu/wp-json/oembed/1.0/embed749f	(from https://kitpro.site/tutturu/template-kit/about/)
22:26:56	132855/132855	---M--	200	added ('OK')	image/png	date:Thu,%2010%20Feb%202022%2008:38:18%20GMT	https://kitpro.site/tutturu/wp-content/uploads/sites/69/2022/02/Elearning10072006-Converted0.png	D:/New%20folder/kavi/kitpro.site/tutturu/wp-content/uploads/sites/69/2022/02/Elearning10072006-Converted0.png	(from https://kitpro.site/tutturu/template-kit/about/)
22:26:56	69855/69855	---M--	200	added ('OK')	image/jpeg	date:Fri,%2011%20Feb%202022%2002:03:13%20GMT	https://kitpro.site/tutturu/wp-content/uploads/sites/69/2022/02/photo-of-pleasant-looking-unshaven-young-male-with-2022-02-04-02-09-15-utc-1024x683.jpg	D:/New%20folder/kavi/kitpro.site/tutturu/wp-content/uploads/sites/69/2022/02/photo-of-pleasant-looking-unshaven-young-male-with-2022-02-04-02-09-15-utc-1024x683.jpg	(from https://kitpro.site/tutturu/template-kit/about/)
22:26:56	66154/66154	---M--	200	added ('OK')	image/jpeg	date:Fri,%2011%20Feb%202022%2002:03:09%20GMT	https://kitpro.site/tutturu/wp-content/uploads/sites/69/2022/02/happy-carefree-emotions-excited-redhead-woman-rai-2021-08-31-09-13-25-utc-1024x683.jpg	D:/New%20folder/kavi/kitpro.site/tutturu/wp-content/uploads/sites/69/2022/02/happy-carefree-emotions-excited-redhead-woman-rai-2021-08-31-09-13-25-utc-1024x683.jpg	(from https://kitpro.site/tutturu/template-kit/about/)
22:26:57	50280/50280	---M-Z	200	added ('OK')	text/css	date:Thu,%2018%20Jan%202024%2011:31:03%20GMT	https://kitpro.site/tutturu/wp-content/uploads/sites/69/elementor/css/post-438.css?ver=1705577463	D:/New%20folder/kavi/kitpro.site/tutturu/wp-content/uploads/sites/69/elementor/css/post-43884c8.css	(from https://kitpro.site/tutturu/template-kit/team/)
